review_id,rating,title,review,date,version,author
r0220,4,No welcome flow,The absence of an onboarding checklist is costing us serious time. Competitors all have this. Note #4019.,2025-12-08,3.1.1,infra_lead_ian
r0145,2,Black screen every morning,Cold start freezes on black screen. Killing and reopening the app twice usually fixes it. Frustrating. Review #2064.,2026-03-05,3.2.0,devops_jordan
r0030,2,Switching projects = crash,Before 3.3.0 this worked fine. Now switching projects crashes immediately. Please roll back or hotfix this. Ticket submitted to support.,2026-01-16,3.2.0,cloud_arjun
r0094,1,Black screen every morning,Measured the black screen duration: consistently 22 seconds on cold start. Warm restart is instant.,2025-09-18,3.2.0,devops_jordan
r0101,2,Async init deadlock on start,The black screen on launch is the first thing new users see. This is a terrible first impression for a $99/mo app.,2025-10-28,3.1.0,mobile_dev_li
r0072,2,Instant crash when switching workspace,The crash happens faster if you switch projects quickly. Slower switches sometimes work but not reliably. Downgrading until fixed.,2025-12-04,3.2.0,infra_lead_ian
r0097,1,Black screen every morning,Black screen for 18 seconds on every cold start since 3.3.0. Warm restart works but cold start does not. Build: 3.0.0.,2025-11-27,3.0.0,scrum_master_ben
r0084,2,Update broke the launch,The async init deadlock is clearly the cause. Background refresh is enabled on all devices. Black screen persists.,2025-08-19,3.2.1,pm_alex
r0063,1,App crashes switching projects,The crash happens faster if you switch projects quickly. Slower switches sometimes work but not reliably. Ticket submitted to support.,2026-02-10,3.0.0,pm_alex
r0148,2,Dashboard performance broke,Before 3.1.1: dashboard loaded in 3 seconds. After 3.1.1: 16 seconds. Clear regression. Entry #3002.,2026-02-08,3.2.0,ux_riley
r0126,2,Update broke the launch,Updated to 3.1.0 and now the app shows a black screen for up to 12 seconds before loading. Build: 3.2.0.,2025-11-25,3.1.0,data_eng_yuki
r0287,2,20 minute notification lag,Push notifications arrive 22 minutes late on both iOS and Android. Email notifications are instant.,2025-12-16,3.1.0,marcus_dev
r0207,3,Where is the welcome tour,Onboarding checklist is table stakes for a B2B SaaS in 2025. Please add one.,2025-09-13,3.2.1,agile_coach_em
r0189,3,Dashboard loads in 12 seconds now,Measured 254 loads. Average before 3.1.0: 3s. Average after: 15s. Not a fluke.,2026-02-07,3.1.1,power_user_max
r0075,1,Instant crash when switching workspace,Crash log shows null pointer exception in ProjectContextHandler. This is a critical bug introduced in 3.1.1. Ticket submitted to support.,2025-09-19,3.0.1,growth_hacker_zoe
r0082,2,Black screen on launch,The black screen on launch is the first thing new users see. This is a terrible first impression for a $99/mo app. Build: 3.2.1.,2026-01-17,3.0.0,swe_priya
r0225,4,No onboarding wizard,New employees at our company consistently struggle with first setup because there's no guided flow.,2026-02-25,3.0.0,devops_jordan
r0268,1,Export feature completely broken,The export times out server-side and produces an empty CSV. No error message shown to the user.,2025-12-21,3.2.0,power_user_max
r0081,2,Update broke the launch,The deadlock appears in the async init sequence. Race condition between auth and data loading components.,2025-10-18,3.2.0,agile_coach_em
r0123,2,Cold start shows nothing,Black screen appears for exactly 13 seconds then resolves. Not a crash but extremely annoying every morning.,2025-08-28,3.2.1,pm_alex
r0052,2,Null pointer on project switch,"Reproducible in 34 steps: open app, navigate to project list, tap any project. Crash. Downgrading until fixed.",2025-12-05,3.1.1,pm_alex
r0178,2,App dashboard too slow,Dashboard is effectively unusable for enterprise users. 264 projects = 10 second load. Unacceptable.,2025-09-05,3.0.0,backend_kai
r0155,3,Severe dashboard slowdown,Enterprise account with 231+ data points is completely blocked. Dashboard takes over 16 seconds.,2025-08-30,3.1.1,marcus_dev
r0083,2,Black screen after update,All 7 users on our account hit black screen on launch. This has been happening since the 3.3.0 release. Review #2002.,2025-11-24,3.2.1,agile_coach_em
r0243,4,No onboarding wizard,New employees at our company consistently struggle with first setup because there's no guided flow.,2025-11-25,3.2.1,mobile_dev_li
r0281,2,Mobile notifications delayed,Had to switch to email notifications because push arrives 90 hours later. Defeats the purpose.,2025-10-05,3.3.0,app_admin_dan
r0233,4,No onboarding wizard,The absence of an onboarding checklist is costing us serious time. Competitors all have this.,2025-10-21,3.1.1,devops_jordan
r0265,3,CSV export produces empty file,The silent failure is the worst part. Users think it worked but got nothing. Please show an error.,2025-08-12,3.1.1,eng_lead_mia
r0211,4,No onboarding checklist,New team member onboarding takes 30 minutes of manual walkthrough because there's no in-app guide.,2025-09-22,3.1.0,agile_coach_em
r0271,3,Export feature completely broken,The silent failure is the worst part. Users think it worked but got nothing. Please show an error.,2025-09-06,3.3.0,eng_lead_mia
r0111,2,First launch shows black screen,After the 3.1.1 update every morning starts with a 10-second black screen. Please roll back the init changes. Review #2030.,2026-01-06,3.2.1,pm_alex
r0224,4,No welcome flow,New team member onboarding takes 30 minutes of manual walkthrough because there's no in-app guide.,2026-01-05,3.2.1,app_admin_dan
r0113,1,Black screen on launch,The deadlock appears in the async init sequence. Race condition between auth and data loading components.,2025-08-19,3.1.1,devops_jordan
r0085,1,Launch failure since update,After the 3.3.0 update every morning starts with a 11-second black screen. Please roll back the init changes. Review #2004.,2026-01-13,3.0.1,biz_owner_tara
r0206,3,First time user lost,Rated 3 stars instead of 5 because the onboarding experience is terrible. Love the product otherwise.,2026-01-10,3.2.0,qa_morgan
r0098,2,App stuck on black screen,Black screen appears for exactly 21 seconds then resolves. Not a crash but extremely annoying every morning.,2026-03-02,3.1.1,solo_founder
r0159,3,12 second dashboard load,I miss when the dashboard loaded in under 1 seconds. 3.1.0 completely broke performance for large workspaces.,2026-02-10,3.2.0,infra_lead_ian
r0216,3,No welcome flow,Set up wizard would pay for itself in reduced support tickets. Please add basic onboarding steps.,2025-08-24,3.1.1,tech_lead_ryan
r0086,2,Launch failure since update,Measured the black screen duration: consistently 7 seconds on cold start. Warm restart is instant. Build: 3.0.0.,2025-12-31,3.2.1,app_admin_dan
r0102,1,Black screen every morning,Updated to 3.2.1 hoping this would be fixed. The black screen on cold launch is still present. 15 versions and no fix. Build: 3.3.0.,2025-12-25,3.1.1,pm_alex
r0002,1,Workspace switch causes crash,"Every single time I switch projects the app exits. No warning, no autosave. Rating 1 star until this is fixed. Ticket submitted to support.",2025-09-29,3.2.0,agile_coach_em
r0252,1,Data export is broken,Server-side timeout with no client fallback is my best guess. The export worked fine before 3.3.0.,2026-01-22,3.3.0,agile_coach_em
r0035,2,Fatal crash on project switch,"Reproducible crash: open project A, click project B, app dies. Happening on both iOS and macOS since 3.3.0. Downgrading until fixed.",2025-09-22,3.2.1,scrum_master_ben
r0028,2,App crashes switching projects,On enterprise plan and this crash is blocking our cross-project work completely. Need a hotfix today. Issue #1027.,2025-12-07,3.3.0,tech_lead_ryan
r0118,2,First launch shows black screen,Switching to airplane mode and back sometimes resolves the black screen. Clearly a network init issue. Review #2037.,2026-02-18,3.1.1,product_jane
r0051,1,Switching projects = crash,The project switch crash has been reported by multiple users for weeks. Still no fix. Unacceptable. Downgrading until fixed.,2025-08-07,3.0.0,pm_alex
r0282,2,20 minute notification lag,Had to switch to email notifications because push arrives 78 hours later. Defeats the purpose.,2025-09-13,3.0.1,growth_hacker_zoe
r0153,2,Dashboard regression after update,Before 3.1.0: dashboard loaded in 2 seconds. After 3.1.0: 15 seconds. Clear regression.,2025-09-03,3.1.1,mobile_dev_li
r0250,3,Silent failure on export,Reproducible: dataset over 8333 rows = empty CSV download. Under 8333 rows = works fine. Item #5004.,2026-03-23,3.1.0,devops_jordan
r0161,3,Dashboard regression after update,Dashboard is effectively unusable for enterprise users. 68 projects = 10 second load. Unacceptable.,2025-08-10,3.0.0,devops_jordan
r0280,1,Data export is broken,Our weekly reporting workflow is blocked because CSV export silently fails for large date ranges.,2025-11-06,3.2.0,app_admin_dan
r0064,1,Crash every time I change projects,The app crashes without fail whenever I switch between projects. Lost all unsaved work twice. Version 3.3.0.,2025-12-23,3.0.1,eng_lead_mia
r0065,2,Reproducible crash on project change,Crash log shows null pointer exception in ProjectContextHandler. This is a critical bug introduced in 3.2.0. Affects version 3.3.0.,2025-08-28,3.2.0,marcus_dev
r0093,2,Black screen every morning,Black screen for 7 seconds on every cold start since 3.2.1. Warm restart works but cold start does not.,2025-08-30,3.3.0,cto_nina
r0020,1,App dies on project navigation,The app crashes without fail whenever I switch between projects. Lost all unsaved work twice. Version 3.3.0. Downgrading until fixed.,2025-08-19,3.2.1,scrum_master_ben
r0201,3,Onboarding gap is painful,"Signed up and had absolutely no idea where to start. No checklist, no welcome tour, nothing.",2026-01-04,3.0.0,startup_cto
r0124,1,Update broke the launch,Black screen for 22 seconds on every cold start since 3.3.0. Warm restart works but cold start does not.,2026-01-13,3.0.0,scrum_master_ben
r0077,2,Instant crash when switching workspace,The app crashes without fail whenever I switch between projects. Lost all unsaved work twice. Version 3.3.0. Issue #1076.,2026-01-26,3.0.1,scrum_master_ben
r0108,2,First launch shows black screen,Switching to airplane mode and back sometimes resolves the black screen. Clearly a network init issue. Review #2027.,2025-08-26,3.3.0,scrum_master_ben
r0071,2,App dies on project navigation,Our entire team of 18 is affected. Nobody can switch between projects without the app crashing. Please patch urgently. Three stars for everything else.,2025-10-11,3.2.0,ml_ops_omar
r0112,2,Update broke the launch,The deadlock appears in the async init sequence. Race condition between auth and data loading components.,2025-11-26,3.1.0,data_eng_yuki
r0293,1,Notifications arrive way too late,Server logs show the notification sent immediately but device receipt is 32 minutes later. Queue issue. Log #6012.,2025-09-24,3.3.0,ml_ops_omar
r0017,1,Instant crash when switching workspace,Before 3.1.0 this worked fine. Now switching projects crashes immediately. Please roll back or hotfix this.,2026-02-11,3.2.0,infra_lead_ian
r0294,3,Push delay ruins real-time work,Had to switch to email notifications because push arrives 54 hours later. Defeats the purpose. Log #6013.,2026-03-25,3.1.0,power_user_max
r0295,2,Push delay ruins real-time work,Server logs show the notification sent immediately but device receipt is 104 minutes later. Queue issue. Log #6014.,2025-08-05,3.0.1,cloud_arjun
r0253,1,Export broken for large datasets,Server-side timeout with no client fallback is my best guess. The export worked fine before 3.3.0.,2026-03-23,3.2.0,teamlead_sarah
r0078,2,Null pointer on project switch,"Reproducible crash: open project A, click project B, app dies. Happening on both iOS and macOS since 3.1.0.",2025-10-27,3.0.1,product_jane
r0069,2,Project switch kills app,Just updated to 3.2.0 and hit the project switch crash immediately. Thought this was fixed?,2025-10-22,3.3.0,pm_alex
r0036,2,Instant crash when switching workspace,Just updated to 3.2.1 and hit the project switch crash immediately. Thought this was fixed?,2025-08-12,3.0.0,frontend_sam
r0259,2,CSV export produces empty file,CSV export works for small datasets but silently fails for anything over 7834 rows. No error shown.,2025-09-16,3.3.0,dev_luke
r0290,3,20 minute notification lag,Server logs show the notification sent immediately but device receipt is 51 minutes later. Queue issue.,2026-02-28,3.3.0,startup_cto
r0087,2,Async init deadlock on start,The deadlock appears in the async init sequence. Race condition between auth and data loading components.,2026-01-27,3.1.1,qa_morgan
r0125,1,Update broke the launch,The deadlock appears in the async init sequence. Race condition between auth and data loading components. Review #2044.,2025-08-12,3.0.0,backend_kai
r0297,1,20 minute notification lag,The push notification delay has been stable at around 62 minutes for the past 8 weeks.,2026-02-19,3.2.1,growth_hacker_zoe
r0199,3,Severe dashboard slowdown,Loading spinner shows for 15 seconds every time I open the app. This was never an issue before 3.2.0.,2026-03-17,3.1.0,beta_tester_chloe
r0212,4,Where is the welcome tour,I've used 30 project management tools. All of them have onboarding. This is the only exception.,2025-09-03,3.3.0,devops_jordan
r0150,3,Dashboard performance broke,Loading spinner shows for 10 seconds every time I open the app. This was never an issue before 3.1.0.,2026-01-03,3.1.1,vp_product_tom
r0007,2,Instant crash when switching workspace,"Every single time I switch projects the app exits. No warning, no autosave. Rating 1 star until this is fixed.",2025-09-11,3.1.0,devops_jordan
r0198,2,Slowest dashboard ever,Before 3.1.1: dashboard loaded in 2 seconds. After 3.1.1: 13 seconds. Clear regression.,2026-03-19,3.2.1,eng_lead_mia
r0167,3,Dashboard performance unacceptable,Before 3.3.0: dashboard loaded in 1 seconds. After 3.3.0: 15 seconds. Clear regression.,2026-01-15,3.2.1,data_eng_yuki
r0048,1,Project context crash,I lose 13 minutes of work every time this crash hits me. At least implement autosave as a workaround.,2026-01-05,3.2.0,backend_kai
r0182,2,12 second dashboard load,Measured 50 loads. Average before 3.2.1: 3s. Average after: 12s. Not a fluke.,2025-12-25,3.1.1,swe_priya
r0046,1,App crashes switching projects,Just updated to 3.3.0 and hit the project switch crash immediately. Thought this was fixed?,2026-03-31,3.2.1,biz_owner_tara
r0014,2,App freezes and crashes on switch,"Reproducible crash: open project A, click project B, app dies. Happening on both iOS and macOS since 3.3.0. Three stars for everything else.",2025-09-10,3.1.1,marcus_dev
r0278,1,CSV download gives empty file,The silent failure is the worst part. Users think it worked but got nothing. Please show an error.,2025-11-03,3.1.0,vp_product_tom
r0209,3,Starting from scratch with no help,All 23 new users we brought on needed individual walkthroughs. An onboarding flow would fix this.,2025-12-06,3.2.1,mobile_dev_li
r0263,2,Export feature completely broken,Reproducible: dataset over 3862 rows = empty CSV download. Under 3862 rows = works fine.,2025-09-09,3.1.0,ux_riley
r0230,3,Zero guidance for new users,Trial conversion must be suffering from the missing onboarding. New users don't know where to start. Note #4029.,2025-12-11,3.0.1,mobile_dev_li
r0221,3,No welcome flow,All 29 new users we brought on needed individual walkthroughs. An onboarding flow would fix this.,2025-11-09,3.1.0,platform_dev_ava
r0299,2,Push notifications hours late,Notification delay makes the mobile app useless for real-time collaboration on our team.,2026-02-15,3.1.0,marcus_dev
r0045,2,Project context crash,"Reproducible in 12 steps: open app, navigate to project list, tap any project. Crash. Downgrading until fixed.",2025-08-12,3.2.1,vp_product_tom
r0068,2,App dies on project navigation,The app crashes without fail whenever I switch between projects. Lost all unsaved work twice. Version 3.2.1.,2026-01-29,3.0.1,vp_product_tom
r0053,1,Project switch kills app,The app crashes without fail whenever I switch between projects. Lost all unsaved work twice. Version 3.1.0.,2025-12-21,3.0.1,biz_owner_tara
r0139,1,Launch failure since update,Black screen appears for exactly 24 seconds then resolves. Not a crash but extremely annoying every morning. Review #2058.,2026-03-07,3.2.1,scrum_master_ben
r0286,1,Late notifications on iOS and Android,Server logs show the notification sent immediately but device receipt is 81 minutes later. Queue issue.,2025-08-02,3.2.0,mobile_dev_li
r0228,3,Starting from scratch with no help,The product is powerful but opaque. A 5-step setup wizard would dramatically reduce the learning curve.,2025-08-09,3.2.0,ml_ops_omar
r0158,2,Load time regression critical,I miss when the dashboard loaded in under 3 seconds. 3.2.0 completely broke performance for large workspaces. 3.2.1 affected.,2025-08-27,3.0.1,qa_morgan
r0003,2,App crashes switching projects,The crash happens faster if you switch projects quickly. Slower switches sometimes work but not reliably.,2026-02-24,3.3.0,marcus_dev
r0047,2,App dies on project navigation,"Reproducible in 47 steps: open app, navigate to project list, tap any project. Crash. Three stars for everything else.",2026-01-18,3.1.1,frontend_sam
r0055,2,Project switch kills app,I love this app but the project crash is a dealbreaker. Downgrading to 3.0.0 for now. Three stars for everything else.,2026-01-08,3.0.1,qa_morgan
r0185,2,Dashboard crawls since update,I miss when the dashboard loaded in under 3 seconds. 3.3.0 completely broke performance for large workspaces.,2025-08-12,3.1.0,mobile_dev_li
r0163,3,Dashboard crawls since update,Enterprise account with 178+ data points is completely blocked. Dashboard takes over 15 seconds. Entry #3017.,2025-08-27,3.3.0,power_user_max
r0200,2,Dashboard performance broke,I miss when the dashboard loaded in under 3 seconds. 3.2.0 completely broke performance for large workspaces. Entry #3054.,2026-02-19,3.0.1,pm_alex
r0291,2,Late notifications on iOS and Android,Push notifications arrive 31 minutes late on both iOS and Android. Email notifications are instant.,2025-12-20,3.1.1,product_jane
r0298,1,Push notifications hours late,The push notification delay has been stable at around 115 minutes for the past 7 weeks. Log #6017.,2025-11-20,3.0.1,app_admin_dan
r0079,1,Instant crash when switching workspace,I love this app but the project crash is a dealbreaker. Downgrading to 3.0.1 for now. Ticket submitted to support.,2025-09-08,3.0.1,platform_dev_ava
r0138,2,Async init deadlock on start,All 9 users on our account hit black screen on launch. This has been happening since the 3.1.0 release.,2025-11-06,3.2.0,tech_lead_ryan
r0043,2,Project context crash,The project switch crash has been reported by multiple users for weeks. Still no fix. Unacceptable.,2026-03-29,3.0.0,teamlead_sarah
r0038,1,Project switch kills app,The crash happens faster if you switch projects quickly. Slower switches sometimes work but not reliably. Affects version 3.1.1.,2025-10-18,3.1.0,power_user_max
r0127,2,App hangs on startup,My team reported this 18 weeks ago and it's still broken. Black screen on every fresh launch. Build: 3.2.0.,2026-01-15,3.0.0,app_admin_dan
r0152,2,Dashboard loads in 12 seconds now,Enterprise account with 51+ data points is completely blocked. Dashboard takes over 16 seconds.,2026-02-13,3.0.1,infra_lead_ian
r0044,2,Instant crash when switching workspace,Our entire team of 21 is affected. Nobody can switch between projects without the app crashing. Please patch urgently.,2026-02-03,3.3.0,frontend_sam
r0195,3,Dashboard crawls since update,I timed it: dashboard went from 2s to 15s after upgrading to 3.3.0. Please revert the render changes. 3.2.0 affected.,2026-03-31,3.1.0,devops_jordan
r0096,1,Launch failure since update,Black screen appears for exactly 8 seconds then resolves. Not a crash but extremely annoying every morning.,2026-01-29,3.0.1,backend_kai
r0222,4,First time user lost,Rated 3 stars instead of 5 because the onboarding experience is terrible. Love the product otherwise.,2025-12-07,3.0.0,product_jane
